device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846536,77.671623,0,6/1/2016 1:41:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:41:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:41:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:41:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:42:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:43:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:44:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:45:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:46:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:47:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:48:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:49:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,10,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:50:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:51:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:52:00
150218223,A,12.846536,77.671623,9,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,13,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:53:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:54:00
